Time_Index,NENG_CT_NG,NENG_ME_NG,NENGREST_NG,west_north_central_coal,new_england_uranium,NENG_CT_NG_ccs90,NENG_ME_NG_ccs90,NENGREST_NG_ccs90,NENG_CT_NG_ccs100,NENG_ME_NG_ccs100,NENGREST_NG_ccs100,None
2910,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2911,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2912,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2913,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2914,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2915,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2916,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2917,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2918,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2919,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2920,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2921,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2922,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2923,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2924,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2925,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2926,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2927,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2928,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2929,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2930,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2931,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2932,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2933,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2934,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2935,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2936,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2937,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2938,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2939,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2940,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2941,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2942,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2943,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2944,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2945,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2946,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2947,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2948,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2949,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2950,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2951,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2952,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2953,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2954,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2955,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2956,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2957,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2958,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2959,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2960,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2961,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2962,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2963,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2964,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2965,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2966,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2967,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2968,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2969,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2970,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2971,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2972,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2973,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2974,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2975,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2976,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2977,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2978,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2979,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2980,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2981,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2982,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2983,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2984,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2985,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2986,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2987,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2988,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2989,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2990,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2991,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2992,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2993,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2994,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2995,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2996,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2997,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2998,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
2999,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3000,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3001,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3002,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3003,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3004,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3005,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3006,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3007,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3008,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3009,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3010,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3011,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3012,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3013,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3014,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3015,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3016,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3017,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3018,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3019,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3020,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3021,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3022,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3023,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3024,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3025,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3026,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3027,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3028,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3029,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3030,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3031,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3032,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3033,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3034,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3035,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3036,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3037,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3038,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3039,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3040,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3041,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3042,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3043,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3044,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3045,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3046,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3047,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3048,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3049,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3050,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3051,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3052,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3053,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3054,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3055,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3056,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3057,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3058,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3059,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3060,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3061,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3062,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3063,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3064,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3065,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3066,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3067,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3068,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3069,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3070,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3071,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3072,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3073,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3074,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3075,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3076,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3077,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3078,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3079,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3080,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3081,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3082,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3083,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3084,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3085,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3086,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3087,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3088,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3089,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3090,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3091,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3092,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3093,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3094,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3095,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3096,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3097,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3098,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3099,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3100,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3101,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3102,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3103,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3104,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3105,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3106,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3107,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3108,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3109,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3110,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3111,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3112,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3113,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3114,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3115,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3116,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3117,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3118,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3119,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3120,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3121,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3122,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3123,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3124,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3125,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3126,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3127,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3128,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3129,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3130,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3131,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3132,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3133,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3134,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3135,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3136,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3137,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3138,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3139,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3140,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3141,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3142,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3143,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3144,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3145,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3146,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3147,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3148,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3149,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3150,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3151,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3152,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3153,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3154,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3155,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3156,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3157,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3158,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3159,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3160,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3161,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3162,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3163,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3164,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3165,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3166,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3167,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3168,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3169,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3170,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3171,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3172,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3173,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3174,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3175,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3176,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3177,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3178,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3179,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
3180,3.78,3.78,4.28,1.67,0.69,3.78,3.78,4.28,2.35,2.35,2.85,0.0
